provider,plan_name,region,country,data_gb,validity_days,price,product_url,direction,voice_type,calls_included,sms_included,number_country,full_speed_gb,full_speed_period,post_cap_speed,hotspot,source_url,timestamp
Nomad,Unlimited 3d,Asia,Japan,unlimited,3,8.12,https://nomadesim.com/japan-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/japan-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 7d,Asia,Japan,unlimited,7,18.45,https://nomadesim.com/japan-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/japan-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 14d,Asia,Japan,unlimited,14,30.25,https://nomadesim.com/japan-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/japan-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 21d,Asia,Japan,unlimited,21,36.16,https://nomadesim.com/japan-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/japan-eSIM,2026-09-05T00:00:00Z
Nomad,1GB 7d,Asia,Japan,1,7,2.95,https://nomadesim.com/japan-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/japan-eSIM,2026-09-05T00:00:00Z
Nomad,3GB 30d,Asia,Japan,3,30,5.17,https://nomadesim.com/japan-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/japan-eSIM,2026-09-05T00:00:00Z
Nomad,5GB 30d,Asia,Japan,5,30,7.38,https://nomadesim.com/japan-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/japan-eSIM,2026-09-05T00:00:00Z
Nomad,10GB 30d,Asia,Japan,10,30,11.81,https://nomadesim.com/japan-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/japan-eSIM,2026-09-05T00:00:00Z
Nomad,20GB 30d,Asia,Japan,20,30,16.97,https://nomadesim.com/japan-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/japan-eSIM,2026-09-05T00:00:00Z
Nomad,50GB 30d,Asia,Japan,50,30,25.83,https://nomadesim.com/japan-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/japan-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 5d,Europe,Europe,unlimited,5,14.02,https://nomadesim.com/europe-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/europe-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 10d,Europe,Europe,unlimited,10,25.09,https://nomadesim.com/europe-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/europe-eSIM,2026-09-05T00:00:00Z
Nomad,1GB 7d,Europe,Europe,1,7,4.06,https://nomadesim.com/europe-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/europe-eSIM,2026-09-05T00:00:00Z
Nomad,3GB 30d,Europe,Europe,3,30,8.85,https://nomadesim.com/europe-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/europe-eSIM,2026-09-05T00:00:00Z
Nomad,5GB 30d,Europe,Europe,5,30,12.91,https://nomadesim.com/europe-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/europe-eSIM,2026-09-05T00:00:00Z
Nomad,10GB 30d,Europe,Europe,10,30,16.97,https://nomadesim.com/europe-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/europe-eSIM,2026-09-05T00:00:00Z
Nomad,20GB 30d,Europe,Europe,20,30,19.92,https://nomadesim.com/europe-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/europe-eSIM,2026-09-05T00:00:00Z
Nomad,50GB 30d,Europe,Europe,50,30,25.83,https://nomadesim.com/europe-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/europe-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 3d,North America,USA,unlimited,3,8.12,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 5d,North America,USA,unlimited,5,11.81,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 7d,North America,USA,unlimited,7,16.97,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 10d,North America,USA,unlimited,10,23.61,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 15d,North America,USA,unlimited,15,32.47,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 20d,North America,USA,unlimited,20,38.37,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,1GB 7d,North America,USA,1,7,3.69,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,3GB 30d,North America,USA,3,30,7.38,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,5GB 30d,North America,USA,5,30,11.81,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,10GB 30d,North America,USA,10,30,18.45,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,20GB 30d,North America,USA,20,30,26.56,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,50GB 30d,North America,USA,50,30,30.25,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,75GB 180d,North America,USA,75,180,65.67,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,100GB 365d,North America,USA,100,365,88.55,https://nomadesim.com/united-states-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/united-states-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 10d,Asia,Thailand,unlimited,10,11.81,https://nomadesim.com/thailand-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/thailand-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 15d,Asia,Thailand,unlimited,15,15.50,https://nomadesim.com/thailand-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/thailand-eSIM,2026-09-05T00:00:00Z
Nomad,Unlimited 30d,Asia,Thailand,unlimited,30,24.35,https://nomadesim.com/thailand-eSIM,outbound,external_voip,,,,2,per_day,512kbps,yes,https://nomadesim.com/thailand-eSIM,2026-09-05T00:00:00Z
Nomad,1GB 7d,Asia,Thailand,1,7,3.69,https://nomadesim.com/thailand-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/thailand-eSIM,2026-09-05T00:00:00Z
Nomad,3GB 30d,Asia,Thailand,3,30,4.43,https://nomadesim.com/thailand-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/thailand-eSIM,2026-09-05T00:00:00Z
Nomad,5GB 30d,Asia,Thailand,5,30,5.90,https://nomadesim.com/thailand-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/thailand-eSIM,2026-09-05T00:00:00Z
Nomad,10GB 30d,Asia,Thailand,10,30,7.38,https://nomadesim.com/thailand-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/thailand-eSIM,2026-09-05T00:00:00Z
Nomad,50GB 10d,Asia,Thailand,50,10,8.85,https://nomadesim.com/thailand-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/thailand-eSIM,2026-09-05T00:00:00Z
Nomad,1GB 7d,Global,Global,1,7,8.85,https://nomadesim.com/global-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/global-eSIM,2026-09-05T00:00:00Z
Nomad,3GB 30d,Global,Global,3,30,18.45,https://nomadesim.com/global-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/global-eSIM,2026-09-05T00:00:00Z
Nomad,5GB 30d,Global,Global,5,30,29.52,https://nomadesim.com/global-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/global-eSIM,2026-09-05T00:00:00Z
Nomad,10GB 30d,Global,Global,10,30,45.75,https://nomadesim.com/global-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/global-eSIM,2026-09-05T00:00:00Z
Nomad,20GB 30d,Global,Global,20,30,76.00,https://nomadesim.com/global-eSIM,outbound,external_voip,,,,,,,yes,https://nomadesim.com/global-eSIM,2026-09-05T00:00:00Z
Holafly,Unlimited 1d,Asia,Japan,unlimited,1,4,https://esim.holafly.com/esim-japan/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-japan/,2026-09-05T00:00:00Z
Holafly,Unlimited 3d,Asia,Japan,unlimited,3,10,https://esim.holafly.com/esim-japan/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-japan/,2026-09-05T00:00:00Z
Holafly,Unlimited 5d,Asia,Japan,unlimited,5,16,https://esim.holafly.com/esim-japan/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-japan/,2026-09-05T00:00:00Z
Holafly,Unlimited 7d,Asia,Japan,unlimited,7,22,https://esim.holafly.com/esim-japan/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-japan/,2026-09-05T00:00:00Z
Holafly,Unlimited 10d,Asia,Japan,unlimited,10,30,https://esim.holafly.com/esim-japan/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-japan/,2026-09-05T00:00:00Z
Holafly,Unlimited 15d,Asia,Japan,unlimited,15,41,https://esim.holafly.com/esim-japan/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-japan/,2026-09-05T00:00:00Z
Holafly,Unlimited 20d,Asia,Japan,unlimited,20,49,https://esim.holafly.com/esim-japan/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-japan/,2026-09-05T00:00:00Z
Holafly,Unlimited 30d,Asia,Japan,unlimited,30,60,https://esim.holafly.com/esim-japan/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-japan/,2026-09-05T00:00:00Z
Holafly,Unlimited 60d,Asia,Japan,unlimited,60,86,https://esim.holafly.com/esim-japan/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-japan/,2026-09-05T00:00:00Z
Holafly,Unlimited 90d,Asia,Japan,unlimited,90,111,https://esim.holafly.com/esim-japan/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-japan/,2026-09-05T00:00:00Z
Holafly,Unlimited 1d,Europe,Europe,unlimited,1,4,https://esim.holafly.com/esim-europe/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-europe/,2026-09-05T00:00:00Z
Holafly,Unlimited 3d,Europe,Europe,unlimited,3,10,https://esim.holafly.com/esim-europe/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-europe/,2026-09-05T00:00:00Z
Holafly,Unlimited 5d,Europe,Europe,unlimited,5,16,https://esim.holafly.com/esim-europe/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-europe/,2026-09-05T00:00:00Z
Holafly,Unlimited 7d,Europe,Europe,unlimited,7,22,https://esim.holafly.com/esim-europe/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-europe/,2026-09-05T00:00:00Z
Holafly,Unlimited 10d,Europe,Europe,unlimited,10,30,https://esim.holafly.com/esim-europe/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-europe/,2026-09-05T00:00:00Z
Holafly,Unlimited 15d,Europe,Europe,unlimited,15,41,https://esim.holafly.com/esim-europe/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-europe/,2026-09-05T00:00:00Z
Holafly,Unlimited 20d,Europe,Europe,unlimited,20,49,https://esim.holafly.com/esim-europe/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-europe/,2026-09-05T00:00:00Z
Holafly,Unlimited 30d,Europe,Europe,unlimited,30,60,https://esim.holafly.com/esim-europe/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-europe/,2026-09-05T00:00:00Z
Holafly,Unlimited 60d,Europe,Europe,unlimited,60,86,https://esim.holafly.com/esim-europe/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-europe/,2026-09-05T00:00:00Z
Holafly,Unlimited 90d,Europe,Europe,unlimited,90,111,https://esim.holafly.com/esim-europe/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-europe/,2026-09-05T00:00:00Z
Holafly,Unlimited 1d,North America,USA,unlimited,1,4,https://esim.holafly.com/esim-usa/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-usa/,2026-09-05T00:00:00Z
Holafly,Unlimited 3d,North America,USA,unlimited,3,10,https://esim.holafly.com/esim-usa/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-usa/,2026-09-05T00:00:00Z
Holafly,Unlimited 5d,North America,USA,unlimited,5,16,https://esim.holafly.com/esim-usa/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-usa/,2026-09-05T00:00:00Z
Holafly,Unlimited 7d,North America,USA,unlimited,7,22,https://esim.holafly.com/esim-usa/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-usa/,2026-09-05T00:00:00Z
Holafly,Unlimited 10d,North America,USA,unlimited,10,30,https://esim.holafly.com/esim-usa/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-usa/,2026-09-05T00:00:00Z
Holafly,Unlimited 15d,North America,USA,unlimited,15,41,https://esim.holafly.com/esim-usa/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-usa/,2026-09-05T00:00:00Z
Holafly,Unlimited 20d,North America,USA,unlimited,20,49,https://esim.holafly.com/esim-usa/,outbound,external_voip,,,,,,unpublished,1GB/day,https://esim.holafly.com/esim-usa/,2026-09-05T00:00:00Z
